state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,019,1001,88101,3,40.05278,-88.37251,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,ISWS CLIMATE STATION,TWP RD 500 E.,Illinois,Champaign,Bondville,16580,"Champaign-Urbana, IL",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.054167,8.2,23,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,0119,88101,3,41.57862,-87.557406,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,Kingery Near Road #1,KINGERY EXPRESSWAY & TORRENCE AVENUE,Illinois,Cook,Lansing,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.020833,9.1,23,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,3103,88101,3,41.965193,-87.876265,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.0,4.0,0,22.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.291667,8.0,23,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4007,88101,3,42.060285,-87.863225,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.2,3.2,0,18.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,REGIONAL OFFICE BUILDING,9511 W. HARRISON ST,Illinois,Cook,Des Plaines,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.3,7.5,23,,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,031,4201,88101,3,42.139996,-87.799227,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.3,3.3,0,18.0,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,NORTHBROOK WATER PLANT,750 DUNDEE ROAD,Illinois,Cook,Northbrook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-02-13
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.554167,4.7,23,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,065,0002,88101,3,38.082155,-88.624943,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.5,3.5,0,19.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,TEN MILE CREEK DNR OFFICE,STATE ROUTE 14,Illinois,Hamilton,Not in a city,34500,"Mount Vernon, IL",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,2024-01-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,3.141667,8.1,22,,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,111,0001,88101,3,42.221442,-88.242207,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,3.1,3.1,0,17.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,CARY GROVE HS,FIRST ST. & THREE OAKS RD.,Illinois,McHenry,Cary,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2025-03-08
17,115,0013,88101,3,39.866834,-88.925594,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2024-01-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,2.9,2.9,0,16.0,636,Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled - Broadband spectroscopy,IEPA TRAILER,2200 N. 22ND,Illinois,Macon,Decatur,19500,"Decatur, IL",2025-03-08
